time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-06T18:31:35.430Z,38.0445,-122.2986667,6.03,0.82,md,20,84,0.04311,0.08,nc,nc73107546,2018-11-07T00:23:02.145Z,"3km WNW of Rodeo, CA",earthquake,0.23,0.45,0.073,11,reviewed,nc,nc
2018-11-06T18:29:58.719Z,62.8099,-150.691,30.1,1.3,ml,,,,0.61,ak,ak20333590,2018-11-06T18:33:48.103Z,"61km NNW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-06T18:21:48.470Z,33.4961667,-116.7928333,4.31,0.46,ml,14,67,0.08318,0.1,ci,ci38351528,2018-11-06T19:32:38.600Z,"9km NE of Aguanga, CA",earthquake,0.21,0.56,0.108,8,reviewed,ci,ci
2018-11-06T18:21:29.578Z,59.9128,-140.8416,36.7,2.1,ml,,,,1.11,ak,ak20333586,2018-11-06T18:26:24.802Z,"74km WNW of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-06T18:18:55.481Z,60.2418,-141.2476,16.1,1.3,ml,,,,1.04,ak,ak20333587,2018-11-06T18:24:13.825Z,"68km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T18:09:37.379Z,69.6392,-144.2203,1.2,3.1,ml,,,,0.92,ak,ak20333579,2018-11-06T22:37:01.040Z,"70km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-06T18:07:35.480Z,-31.3049,-72.5003,13.58,4.8,mb,,95,0.973,0.85,us,us2000i7lt,2018-11-06T22:15:01.040Z,"131km WNW of Illapel, Chile",earthquake,4.2,4.8,0.128,19,reviewed,us,us
2018-11-06T18:06:05.550Z,38.0461667,-122.2956667,6.68,1.2,md,32,44,0.04182,0.11,nc,nc73107541,2018-11-07T02:59:03.440Z,"3km WNW of Rodeo, CA",earthquake,0.2,0.45,0.164,21,reviewed,nc,nc
2018-11-06T17:54:32.920Z,37.6668333,-118.8751667,4.12,0.34,md,17,148,0.02706,0.08,nc,nc73107536,2018-11-06T18:58:02.988Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.52,0.86,0.169,15,reviewed,nc,nc
2018-11-06T17:49:30.380Z,37.6636667,-118.8788333,3.36,1.01,md,20,143,0.0231,0.09,nc,nc73107531,2018-11-06T18:47:03.934Z,"9km ENE of Mammoth Lakes, CA",earthquake,0.37,0.29,0.228,17,reviewed,nc,nc
2018-11-06T17:47:28.320Z,33.4848333,-116.7878333,4.12,0.09,ml,9,255,0.09077,0.08,ci,ci38351520,2018-11-06T21:08:52.378Z,"8km ENE of Aguanga, CA",earthquake,0.76,0.44,0.078,3,reviewed,ci,ci
2018-11-06T17:47:27.510Z,38.793499,-122.8054962,2.78,1.5,md,24,72,0.01374,0.03,nc,nc73107526,2018-11-06T20:11:03.403Z,"5km WNW of The Geysers, CA",earthquake,0.23,0.56,0.08,6,automatic,nc,nc
2018-11-06T17:39:55.210Z,36.0255,-117.772,1.7,0.32,ml,9,126,0.005471,0.05,ci,ci38351496,2018-11-06T19:50:51.613Z,"16km NE of Little Lake, CA",earthquake,0.17,0.14,0.315,5,reviewed,ci,ci
2018-11-06T17:37:09.450Z,33.9508333,-116.621,14.17,0.81,ml,32,66,0.03875,0.09,ci,ci38351488,2018-11-06T20:12:36.063Z,"9km NW of Garnet, CA",earthquake,0.17,0.44,0.109,22,reviewed,ci,ci
2018-11-06T17:36:57.937Z,63.8672,-149.0409,46.1,1.3,ml,,,,1.12,ak,ak20333526,2018-11-06T17:41:27.332Z,"3km WNW of Healy, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-06T17:34:39.210Z,33.4968333,-116.7958333,2.45,0.5,ml,21,61,0.01595,0.15,ci,ci38351472,2018-11-06T19:32:55.400Z,"9km NE of Aguanga, CA",earthquake,0.22,0.3,0.102,17,reviewed,ci,ci
2018-11-06T17:32:56.176Z,37.5214,-118.0965,4.2,0.9,ml,11,119.74,0.183,0.1294,nn,nn00664513,2018-11-07T02:05:21.645Z,"31km ENE of Bishop, California",earthquake,,4.9,0.35,4,reviewed,nn,nn
2018-11-06T17:29:42.360Z,38.7523346,-122.7164993,1.17,1.74,md,10,143,0.02077,0.03,nc,nc73107516,2018-11-06T19:44:02.252Z,"3km SW of Anderson Springs, CA",earthquake,0.38,0.54,0.11,8,automatic,nc,nc
2018-11-06T17:28:21.170Z,37.5003,-118.1105,4.7,0.5,ml,6,156.61,0.172,0.0566,nn,nn00664515,2018-11-07T02:05:26.265Z,"29km ENE of Bishop, California",earthquake,,9,1.27,3,reviewed,nn,nn
2018-11-06T17:13:41.470Z,33.8508333,-116.2518333,4.07,0.99,ml,22,100,0.05953,0.13,ci,ci38351456,2018-11-06T20:22:37.129Z,"13km ENE of Thousand Palms, CA",earthquake,0.2,0.51,0.12,22,reviewed,ci,ci
2018-11-06T17:00:34.356Z,37.2431,-116.6914,8.1,0.3,ml,20,209.7,0.102,0.2371,nn,nn00664492,2018-11-07T02:05:13.513Z,"37km N of Beatty, Nevada",earthquake,,2.3,0.53,10,reviewed,nn,nn
2018-11-06T17:00:08.620Z,38.8240013,-122.7988358,2.51,1.06,md,16,81,0.008799,0.04,nc,nc73107511,2018-11-06T17:01:44.840Z,"6km NW of The Geysers, CA",earthquake,0.33,0.51,0.13,3,automatic,nc,nc
2018-11-06T16:54:10.210Z,38.7723351,-122.7490005,-0.67,1.31,md,12,91,0.01319,0.24,nc,nc73107506,2018-11-06T19:17:03.100Z,"1km SE of The Geysers, CA",earthquake,0.65,1.42,0.07,4,automatic,nc,nc
2018-11-06T16:53:27.299Z,37.2314,-116.7061,9,-0.3,ml,5,245.61,0.089,0.0403,nn,nn00664516,2018-11-07T02:05:27.748Z,"36km N of Beatty, Nevada",earthquake,,4.3,0.15,4,reviewed,nn,nn
2018-11-06T16:50:05.040Z,37.634,-119.04,1.41,0.17,md,7,120,0.007486,0.04,nc,nc73107501,2018-11-06T17:27:42.722Z,"5km W of Mammoth Lakes, CA",earthquake,0.33,0.72,0.194,7,reviewed,nc,nc
2018-11-06T16:37:48.990Z,60.2679,-140.6967,6.2,1.8,ml,,,,0.78,ak,ak20333508,2018-11-06T16:44:47.257Z,"96km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T16:27:49.657Z,61.2965,-150.5556,37.8,1.8,ml,,,,0.74,ak,ak20333459,2018-11-06T16:40:25.112Z,"36km WNW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-06T16:15:23.060Z,34.0001667,-116.3183333,9.65,0.93,ml,23,55,0.09106,0.11,ci,ci38351416,2018-11-06T20:26:43.868Z,"15km S of Joshua Tree, CA",earthquake,0.2,0.41,0.109,15,reviewed,ci,ci
2018-11-06T16:14:24.715Z,60.1171,-141.125,15.9,1.1,ml,,,,0.62,ak,ak20333450,2018-11-06T16:20:38.118Z,"72km E of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T16:11:57.220Z,33.4928333,-116.7908333,4.12,0.75,ml,28,52,0.02105,0.12,ci,ci38351408,2018-11-06T20:30:55.020Z,"9km NE of Aguanga, CA",earthquake,0.16,0.34,0.101,22,reviewed,ci,ci
2018-11-06T16:11:39.540Z,-22.1804,-174.4942,10,5.6,mww,,43,7.685,1.18,us,us2000i7iz,2018-11-06T22:43:14.040Z,"104km SSE of `Ohonua, Tonga",earthquake,8.5,1.4,0.069,20,reviewed,us,us
2018-11-06T16:07:58.351Z,61.2044,-150.6143,41.1,1.7,ml,,,,0.49,ak,ak20333448,2018-11-06T16:11:44.574Z,"38km W of Anchorage, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-11-06T16:05:25.946Z,60.4235,-147.4137,15.8,1.8,ml,,,,1.33,ak,ak20333444,2018-11-06T16:10:03.514Z,"79km ESE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T16:00:53.860Z,19.4043331,-155.2806702,0.03,1.85,ml,21,35,0.01111,0.11,hv,hv70676261,2018-11-06T16:06:37.030Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.18,0.25,9,automatic,hv,hv
2018-11-06T15:56:58.487Z,37.2342,-116.7075,8.5,0,ml,9,247.28,0.091,0.1198,nn,nn00664517,2018-11-07T02:05:29.209Z,"36km N of Beatty, Nevada",earthquake,,3.1,1.03,6,reviewed,nn,nn
2018-11-06T15:53:48.350Z,33.5133333,-116.8003333,3.82,0.34,ml,23,98,0.0009609,0.08,ci,ci38351376,2018-11-06T21:08:35.546Z,"10km NE of Aguanga, CA",earthquake,0.16,0.33,0.055,7,reviewed,ci,ci
2018-11-06T15:46:48.600Z,36.5816667,-121.1365,8.87,1.17,md,16,111,0.03632,0.09,nc,nc73107491,2018-11-07T00:47:03.807Z,"6km N of Pinnacles, CA",earthquake,0.4,0.69,0.145,16,reviewed,nc,nc
2018-11-06T15:44:05.327Z,37.2358,-116.6824,8.4,0.8,ml,29,205.64,0.097,0.2467,nn,nn00664472,2018-11-07T02:05:09.955Z,"36km N of Beatty, Nevada",earthquake,,2.1,0.51,18,reviewed,nn,nn
2018-11-06T15:40:01.593Z,37.2475,-116.6764,7.6,0.8,ml,24,209.33,0.11,0.2198,nn,nn00664468,2018-11-07T02:05:08.221Z,"38km N of Beatty, Nevada",earthquake,,2.4,0.49,16,reviewed,nn,nn
2018-11-06T15:37:45.060Z,33.4788333,-116.7871667,4.18,0.68,ml,33,33,0.03522,0.16,ci,ci38351344,2018-11-06T20:06:27.025Z,"8km ENE of Aguanga, CA",earthquake,0.17,0.38,0.082,14,reviewed,ci,ci
2018-11-06T15:29:17.807Z,58.4617,-156.6759,208.2,2.2,ml,,,,0.44,ak,ak20333437,2018-11-06T15:35:34.251Z,"25km S of King Salmon, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-11-06T15:20:08.360Z,36.4746667,-121.016,6.09,1.35,md,11,140,0.04994,0.04,nc,nc73107481,2018-11-07T00:37:02.742Z,"13km ESE of Pinnacles, CA",earthquake,0.45,0.93,0.183,12,reviewed,nc,nc
2018-11-06T15:18:57.070Z,36.0346667,-117.8136667,1.36,0.93,ml,19,92,0.04036,0.13,ci,ci38351320,2018-11-06T19:59:15.072Z,"12km E of Coso Junction, CA",earthquake,0.18,0.23,0.211,7,reviewed,ci,ci
2018-11-06T15:14:26.820Z,36.0368333,-117.8151667,1.14,1.16,ml,22,88,0.04208,0.13,ci,ci38351312,2018-11-06T19:55:41.935Z,"12km E of Coso Junction, CA",earthquake,0.16,0.21,0.226,15,reviewed,ci,ci
2018-11-06T15:07:23.120Z,33.4865,-116.7891667,3.16,0.25,ml,19,96,0.02744,0.13,ci,ci37200244,2018-11-06T19:51:41.833Z,"8km NE of Aguanga, CA",earthquake,0.22,0.49,0.178,4,reviewed,ci,ci
2018-11-06T15:07:14.920Z,33.4888333,-116.7895,4.42,0.48,ml,29,36,0.02516,0.12,ci,ci38351296,2018-11-06T19:46:33.712Z,"9km NE of Aguanga, CA",earthquake,0.15,0.3,0.103,10,reviewed,ci,ci
2018-11-06T15:02:57.520Z,19.4038334,-155.2810059,0.15,1.73,md,20,44,0.01092,0.12,hv,hv70676206,2018-11-06T15:06:16.300Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.18,0.4,16,automatic,hv,hv
2018-11-06T15:01:35.540Z,19.4026661,-155.2793274,0.51,1.84,ml,20,46,0.009028,0.08,hv,hv70676196,2018-11-06T15:07:18.200Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.24,0.3,11,automatic,hv,hv
2018-11-06T14:47:12.080Z,-2.9077,119.3888,10,4.4,mb,,65,2.123,1,us,us2000i7ht,2018-11-06T16:58:01.142Z,"3km NNE of Mamasa, Indonesia",earthquake,6.9,1.9,0.123,19,reviewed,us,us
2018-11-06T14:42:19.768Z,37.2422,-116.6905,6.7,-0.2,ml,9,229.44,0.101,0.1439,nn,nn00664518,2018-11-07T02:05:30.752Z,"37km N of Beatty, Nevada",earthquake,,2.8,0.68,6,reviewed,nn,nn
2018-11-06T14:39:50.690Z,33.4986667,-116.7951667,4.04,0.58,ml,30,36,0.01434,0.13,ci,ci38351272,2018-11-06T19:41:42.796Z,"9km NE of Aguanga, CA",earthquake,0.14,0.32,0.092,9,reviewed,ci,ci
2018-11-06T14:26:50.330Z,46.399,150.6443,93.17,4.8,mb,,129,6.937,0.99,us,us2000i7i1,2018-11-06T15:34:38.040Z,"250km ENE of Kuril'sk, Russia",earthquake,11.1,7.1,0.033,286,reviewed,us,us
2018-11-06T14:25:19.506Z,39.6779,-119.8813,3.9,1.1,ml,14,128.52,0.094,0.1927,nn,nn00664463,2018-11-07T02:05:06.196Z,"5km NW of Lemmon Valley, Nevada",earthquake,,2.6,0.27,7,reviewed,nn,nn
2018-11-06T14:20:55.610Z,-6.2048,147.5459,61.19,4.7,mb,,88,3.202,0.68,us,us2000i7h4,2018-11-06T15:22:53.040Z,"56km NW of Finschhafen, Papua New Guinea",earthquake,8.2,7.5,0.084,43,reviewed,us,us
2018-11-06T14:20:39.485Z,60.4899,-147.2766,29.1,1.5,ml,,,,0.69,ak,ak20333385,2018-11-06T14:24:03.105Z,"83km W of Cordova, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-06T14:19:35.112Z,37.2419,-116.6856,7.8,0.7,ml,26,224.29,0.102,0.2237,nn,nn00664462,2018-11-07T02:05:04.218Z,"37km N of Beatty, Nevada",earthquake,,1.9,0.65,15,reviewed,nn,nn
2018-11-06T14:09:32.383Z,36.7516,-115.8607,14.9,0.6,ml,37,124.69,0.081,0.1835,nn,nn00664459,2018-11-07T02:05:02.249Z,"61km N of Pahrump, Nevada",earthquake,,1,0.37,21,reviewed,nn,nn
2018-11-06T14:06:55.410Z,31.3472,130.2859,153.47,4.5,mb,,95,1.841,0.71,us,us2000i7h0,2018-11-06T14:55:39.040Z,"8km SSW of Kaseda, Japan",earthquake,5.7,6.6,0.08,46,reviewed,us,us
2018-11-06T13:57:30.830Z,17.872,-67.31,11,2.29,md,3,339,0.2413,0.03,pr,pr2018310005,2018-11-06T17:51:09.747Z,"17km SW of Pole Ojea, Puerto Rico",earthquake,1.73,0.48,0.07,3,reviewed,pr,pr
2018-11-06T13:52:22.184Z,37.2454,-116.6896,7.6,1.2,ml,39,88.43,0.105,0.1799,nn,nn00664454,2018-11-07T02:04:53.395Z,"37km N of Beatty, Nevada",earthquake,,1.6,0.37,23,reviewed,nn,nn
2018-11-06T13:47:14.340Z,38.005,-122.0743333,12.16,1.18,md,15,126,0.04823,0.08,nc,nc73107471,2018-11-07T00:16:03.614Z,"2km ESE of Vine Hill, CA",earthquake,0.42,0.63,0.104,12,reviewed,nc,nc
2018-11-06T13:27:55.020Z,36.009,-117.979,3.19,0.73,ml,14,172,0.07185,0.13,ci,ci38351232,2018-11-06T13:50:04.463Z,"5km SW of Coso Junction, CA",earthquake,0.44,1.33,0.157,4,reviewed,ci,ci
2018-11-06T13:27:00.390Z,37.6588333,-118.8553333,2.18,0.19,md,11,141,0.02594,0.03,nc,nc73107466,2018-11-06T17:23:42.728Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.42,1.03,0.172,10,reviewed,nc,nc
2018-11-06T13:17:32.310Z,19.1411667,-155.6671667,7.92,2.3,ml,36,89,0.08082,0.18,hv,hv70676111,2018-11-06T19:30:35.520Z,"13km NE of Hawaiian Ocean View, Hawaii",earthquake,0.31,1.06,0.107,24,reviewed,hv,hv
2018-11-06T13:01:33.160Z,38.7546654,-122.7096634,-0.84,1.32,md,9,190,0.01575,0.26,nc,nc73107461,2018-11-06T13:37:02.940Z,"3km SW of Anderson Springs, CA",earthquake,1.39,2.36,,3,automatic,nc,nc
2018-11-06T12:50:54.150Z,37.2946663,-121.6738358,2.83,2.04,md,29,55,0.03562,0.03,nc,nc73107456,2018-11-06T13:10:02.766Z,"15km E of Seven Trees, CA",earthquake,0.14,0.5,0.15,21,automatic,nc,nc
2018-11-06T12:49:53.597Z,62.2312,-151.3912,86.2,1.9,ml,,,,0.55,ak,ak20333341,2018-11-06T12:54:39.561Z,"67km W of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-06T12:38:05.430Z,19.1175,-66.1496,28,2.72,md,8,303,0.7446,0.11,pr,pr2018310004,2018-11-06T17:38:16.520Z,"72km N of San Juan, Puerto Rico",earthquake,0.75,6.76,0.23,5,reviewed,pr,pr
2018-11-06T12:33:54.970Z,37.4878333,-119.0245,1.6,0.52,md,12,172,0.1131,0.09,nc,nc73107451,2018-11-06T17:50:03.397Z,"17km SSW of Mammoth Lakes, CA",earthquake,0.4,4.09,0.26,11,reviewed,nc,nc
2018-11-06T12:28:58.340Z,33.4746667,-116.4126667,12.12,0.64,ml,24,125,0.04981,0.17,ci,ci38351208,2018-11-06T13:50:26.463Z,"23km SSW of La Quinta, CA",earthquake,0.35,0.75,0.13,17,reviewed,ci,ci
2018-11-06T12:11:39.720Z,52.061,-176.0716667,3.91,-0.27,ml,4,145,0.02065,0.1,av,av70810064,2018-11-07T00:21:23.110Z,"45km ENE of Adak, Alaska",earthquake,0.55,0.98,0.069,4,reviewed,av,av
2018-11-06T12:03:32.220Z,36.9748333,-121.6268333,4.46,0.86,md,20,52,0.04083,0.06,nc,nc73107446,2018-11-06T23:01:50.876Z,"6km WSW of Gilroy, CA",earthquake,0.2,0.33,0.277,16,reviewed,nc,nc
2018-11-06T12:02:19.720Z,36.6866667,-121.3133333,2.89,1.94,md,44,106,0.07566,0.05,nc,nc73107441,2018-11-07T00:26:02.668Z,"12km S of Tres Pinos, CA",earthquake,0.16,1.05,0.264,45,reviewed,nc,nc
2018-11-06T12:00:00.770Z,19.2025,-155.4628333,32.53,2.04,md,44,104,0.04685,0.09,hv,hv70676046,2018-11-06T19:42:27.380Z,"1km E of Pahala, Hawaii",earthquake,0.51,0.7,0.124,23,reviewed,hv,hv
2018-11-06T11:54:20.119Z,39.6844,-119.8916,5.7,0,ml,6,156.19,0.094,0.0651,nn,nn00664521,2018-11-07T02:05:32.617Z,"6km NW of Lemmon Valley, Nevada",earthquake,,5.8,0.04,2,reviewed,nn,nn
2018-11-06T11:48:04.390Z,19.1655,-155.4723333,32.39,1.76,md,33,89,0.01393,0.09,hv,hv70676031,2018-11-06T19:52:05.750Z,"4km S of Pahala, Hawaii",earthquake,0.57,0.64,0.072,21,reviewed,hv,hv
2018-11-06T11:38:24.623Z,61.522,-149.9127,35,1,ml,,,,0.29,ak,ak20333332,2018-11-06T11:45:08.902Z,"2km E of Big Lake, Alaska",earthquake,,4.3,,,automatic,ak,ak
2018-11-06T11:32:43.983Z,38.5531,-118.4435,5,1.1,ml,9,87.94,0.144,0.0977,nn,nn00664452,2018-11-07T02:04:50.872Z,"16km ENE of Hawthorne, Nevada",earthquake,,15.3,0.17,3,reviewed,nn,nn
2018-11-06T11:27:56.792Z,36.7183,-115.9088,7.6,0.1,ml,10,225.58,0.062,0.207,nn,nn00664526,2018-11-07T02:05:36.226Z,"56km N of Pahrump, Nevada",earthquake,,1.5,0.39,3,reviewed,nn,nn
2018-11-06T11:19:28.520Z,-5.2137,146.332,163.21,5,mb,,51,3.314,0.85,us,us2000i7es,2018-11-06T11:38:55.040Z,"59km E of Madang, Papua New Guinea",earthquake,7.8,7.1,0.045,158,reviewed,us,us
2018-11-06T11:05:25.228Z,36.7647,-116.2712,8.7,-0.4,ml,7,210.98,0.06,0.1138,nn,nn00664542,2018-11-07T02:05:41.616Z,"46km ESE of Beatty, Nevada",earthquake,,2.4,0.12,2,reviewed,nn,nn
2018-11-06T11:04:59.390Z,36.7638,-116.2739,8.2,-0.3,ml,23,53.14,0.056,0.1783,nn,nn00664450,2018-11-07T02:04:48.962Z,"46km ESE of Beatty, Nevada",earthquake,,1.2,0.59,9,reviewed,nn,nn
2018-11-06T11:03:07.071Z,61.7712,-140.0927,0,1.5,ml,,,,0.72,ak,ak20333287,2018-11-06T11:06:12.758Z,"179km NW of Haines Junction, Canada",earthquake,,1.1,,,automatic,ak,ak
2018-11-06T11:02:03.600Z,58.1713333,-155.3563333,-2.18,-0.61,ml,6,175,0.04156,0.04,av,av70810059,2018-11-07T00:16:35.520Z,"95km SE of King Salmon, Alaska",earthquake,0.34,1.82,0.185,6,reviewed,av,av
2018-11-06T11:01:43.319Z,36.7654,-116.2718,8.1,-0.5,ml,7,148.95,0.058,0.1215,nn,nn00664538,2018-11-07T02:05:40.087Z,"46km ESE of Beatty, Nevada",earthquake,,1.9,0.19,3,reviewed,nn,nn
2018-11-06T10:45:36.490Z,34.9891667,-118.4861667,1.75,1.11,ml,30,34,0.1187,0.16,ci,ci38351192,2018-11-06T19:19:55.010Z,"16km SSW of Tehachapi, CA",earthquake,0.17,0.43,0.213,20,reviewed,ci,ci
2018-11-06T10:33:16.780Z,60.0735,-141.9812,9.7,1.3,ml,,,,0.61,ak,ak20333284,2018-11-06T10:35:58.122Z,"25km E of Cape Yakataga, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-06T10:11:11.490Z,38.8086662,-122.8180008,2.52,0.93,md,12,65,0.008735,0.04,nc,nc73107431,2018-11-06T10:25:02.424Z,"6km WNW of The Geysers, CA",earthquake,0.37,0.68,0.13,2,automatic,nc,nc
2018-11-06T10:02:25.042Z,38.4335,-116.9496,7.9,0.9,ml,10,118.37,0.418,0.1936,nn,nn00664448,2018-11-07T02:04:46.052Z,"47km NNE of Tonopah, Nevada",earthquake,,18.6,0.15,4,reviewed,nn,nn
2018-11-06T09:40:47.840Z,35.7658333,-118.0225,4.22,1.07,ml,24,114,0.1215,0.09,ci,ci37200228,2018-11-06T16:58:52.100Z,"22km SSW of Little Lake, CA",earthquake,0.16,0.47,0.191,18,reviewed,ci,ci
2018-11-06T09:40:42.630Z,36.1475,-118.0771667,2.43,1.15,ml,8,153,0.1824,0.12,ci,ci38351184,2018-11-06T17:06:08.909Z,"16km NW of Coso Junction, CA",earthquake,0.47,1.52,0.158,2,reviewed,ci,ci
2018-11-06T09:38:20.081Z,38.4336,-116.9191,8.1,0.9,ml,8,121.26,0.431,0.1944,nn,nn00664447,2018-11-07T02:04:44.130Z,"48km NNE of Tonopah, Nevada",earthquake,,13.3,0.12,2,reviewed,nn,nn
2018-11-06T09:29:19.780Z,33.6306667,-116.856,13.73,0.32,ml,8,100,0.07978,0.04,ci,ci38351176,2018-11-06T13:51:18.578Z,"14km SSE of Valle Vista, CA",earthquake,0.27,0.5,0.125,8,reviewed,ci,ci
2018-11-06T09:08:09.170Z,33.0355,-116.568,15.9,0.52,ml,15,161,0.0517,0.11,ci,ci37200236,2018-11-06T17:34:14.084Z,"6km SSE of Julian, CA",earthquake,0.32,0.48,0.147,6,reviewed,ci,ci
2018-11-06T09:08:06.040Z,33.3468333,-116.8321667,15.89,0.43,ml,26,70,0.02639,0.16,ci,ci38351168,2018-11-06T17:34:43.089Z,"3km ESE of Palomar Observatory, CA",earthquake,0.28,0.59,0.216,8,reviewed,ci,ci
2018-11-06T09:06:38.100Z,18.62,-66.7391,15,2.04,md,5,272,0.2738,0.43,pr,pr2018310003,2018-11-06T11:52:15.664Z,"16km N of Arecibo, Puerto Rico",earthquake,2.67,4.11,0.4,5,reviewed,pr,pr
2018-11-06T09:05:07.386Z,63.0066,-150.1787,73.4,1.4,ml,,,,0.9,ak,ak20333240,2018-11-06T09:09:35.556Z,"75km SW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-06T09:00:29.430Z,38.6617,-118.8931,6.5,1.1,ml,17,77.49,0.422,0.1787,nn,nn00664445,2018-11-07T02:04:42.587Z,"27km WNW of Hawthorne, Nevada",earthquake,,7.1,0.16,9,reviewed,nn,nn
2018-11-06T08:43:27.200Z,33.5085,-116.7936667,3.85,0.32,ml,16,47,0.006788,0.12,ci,ci38351160,2018-11-06T13:52:05.970Z,"10km NE of Aguanga, CA",earthquake,0.26,0.56,0.106,7,reviewed,ci,ci
2018-11-06T08:31:01.020Z,-19.7185,-69.4267,86.22,4.7,mb,,60,0.219,0.77,us,us2000i7cy,2018-11-06T12:05:13.662Z,"93km NE of Iquique, Chile",earthquake,6.2,4.3,0.046,146,reviewed,us,us
2018-11-06T08:17:34.280Z,58.1898333,-155.3716667,0.33,-0.14,ml,8,217,0.03068,0.2,av,av61812821,2018-11-07T00:08:04.210Z,"93km SE of King Salmon, Alaska",earthquake,1.1,1.94,0.152,8,reviewed,av,av
2018-11-06T08:09:09.730Z,38.8088341,-122.8201675,1,1.47,md,21,73,0.00704,0.06,nc,nc73107426,2018-11-06T11:01:03.662Z,"6km WNW of The Geysers, CA",earthquake,0.24,0.38,0.1,4,automatic,nc,nc
2018-11-06T08:04:24.810Z,36.0143333,-117.9816667,4.99,0.82,ml,13,180,0.07429,0.07,ci,ci38351152,2018-11-06T13:53:45.591Z,"4km SW of Coso Junction, CA",earthquake,0.28,1.05,0.215,8,reviewed,ci,ci
2018-11-06T08:04:11.943Z,62.2939,-149.2336,34.7,1.7,ml,,,,0.34,ak,ak20333204,2018-11-06T08:06:36.025Z,"35km ENE of Y, Alaska",earthquake,,3.7,,,automatic,ak,ak
2018-11-06T07:59:44.746Z,37.3608,-116.0013,3.8,-0.1,ml,11,284.4,0.172,0.1445,nn,nn00664503,2018-11-07T02:05:18.159Z,"74km W of Alamo, Nevada",earthquake,,10.5,0.28,7,reviewed,nn,nn
2018-11-06T07:53:16.410Z,33.7811667,-116.1385,5.35,1.45,ml,44,71,0.07087,0.17,ci,ci38351144,2018-11-06T13:53:47.592Z,"10km NE of Indio, CA",earthquake,0.21,0.62,0.12,25,reviewed,ci,ci
2018-11-06T07:50:26.270Z,34.0461667,-117.2431667,18.07,1,ml,20,49,0.1218,0.16,ci,ci38351136,2018-11-06T13:53:50.592Z,"2km E of Loma Linda, CA",earthquake,0.4,0.74,0.185,17,reviewed,ci,ci
2018-11-06T07:48:33.500Z,37.6766667,-118.865,-0.57,0.31,md,9,211,0.03491,0.1,nc,nc73107416,2018-11-06T17:40:03.330Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.93,0.51,0.288,8,reviewed,nc,nc
2018-11-06T07:39:28.684Z,38.3485,-115.8008,0.6,1.7,ml,29,112.67,0.169,0.211,nn,nn00664437,2018-11-07T02:04:40.674Z,"52km SSW of Currant, Nevada",earthquake,,1.5,0.2,15,reviewed,nn,nn
2018-11-06T07:37:23.541Z,61.7472,-148.1986,15.6,1.2,ml,,,,0.36,ak,ak20333202,2018-11-06T07:39:51.931Z,"34km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T07:33:55.072Z,60.4885,-147.17,12.3,1.5,ml,,,,0.51,ak,ak20333203,2018-11-06T07:39:52.153Z,"77km W of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T07:31:24.250Z,52.0668333,-176.1088333,-1.8,-0.37,ml,4,116,0.02636,0.09,av,av70810054,2018-11-07T00:05:23.300Z,"43km ENE of Adak, Alaska",earthquake,0.33,2.23,0.276,4,reviewed,av,av
2018-11-06T07:24:20.884Z,61.7287,-148.4215,8.4,1.1,ml,,,,0.72,ak,ak20333199,2018-11-06T07:28:10.018Z,"23km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T07:22:49.260Z,33.9643333,-116.2888333,1.82,0.88,ml,23,90,0.1024,0.17,ci,ci38351128,2018-11-06T13:58:21.625Z,"19km NNE of Thousand Palms, CA",earthquake,0.26,0.42,0.151,19,reviewed,ci,ci
